user_id,persona,experience_level,learning_goal,risk_profile,created_at,lessons_completed,avg_quiz_score,total_tutor_questions
u_afdb9855f2,struggling_learner,beginner,trading,conservative,2024-01-01T00:00:00,5.0,0.38837921885490667,12.0
u_46d3f378af,engaged_learner,intermediate,education,moderate,2024-01-01T00:00:00,11.0,0.6243162694091484,10.0
u_939ca883f7,fast_advanced,advanced,general,conservative,2024-01-01T00:00:00,5.0,0.8432051273846433,0.0
u_78e7d06b9c,overconfident_beginner,beginner,general,moderate,2024-01-01T00:00:00,0.0,0.0,0.0
u_820d3c75f4,struggling_learner,beginner,retirement,aggressive,2024-01-01T00:00:00,13.0,0.35372775739795764,32.0
u_677cca9145,fast_advanced,intermediate,retirement,aggressive,2024-01-01T00:00:00,6.0,0.7498326506075503,0.0
u_9a935364d7,struggling_learner,beginner,trading,moderate,2024-01-01T00:00:00,5.0,0.2919812390505198,13.0
u_e369c46a64,careful_beginner,beginner,trading,conservative,2024-01-01T00:00:00,10.0,0.5242817960259871,13.0
u_70d6db996d,engaged_learner,intermediate,trading,aggressive,2024-01-01T00:00:00,15.0,0.6380718708642008,14.0
u_c9f04efd4a,struggling_learner,beginner,general,aggressive,2024-01-01T00:00:00,2.0,0.24293445547205827,4.0
u_078194e529,overconfident_beginner,beginner,retirement,conservative,2024-01-01T00:00:00,4.0,0.30633746105548426,1.0
u_6ed86543e1,tool_first_explorer,beginner,education,aggressive,2024-01-01T00:00:00,17.0,0.5047922976207262,13.0
u_88047ab960,tool_first_explorer,beginner,trading,moderate,2024-01-01T00:00:00,3.0,0.4502110954375218,4.0
u_8b456a6494,struggling_learner,beginner,retirement,moderate,2024-01-01T00:00:00,2.0,0.26016991190843014,5.0
u_9057aadf7f,tool_first_explorer,intermediate,general,conservative,2024-01-01T00:00:00,8.0,0.6005605594954239,7.0
u_bf9e8a81e9,careful_beginner,beginner,retirement,conservative,2024-01-01T00:00:00,1.0,0.4509863591166126,2.0
u_9d22539272,fast_advanced,advanced,trading,aggressive,2024-01-01T00:00:00,18.0,0.8317487009837675,3.0
u_992a54fc5f,overconfident_beginner,beginner,retirement,moderate,2024-01-01T00:00:00,1.0,0.14957590514309083,0.0
u_cf8c4ebd72,engaged_learner,intermediate,retirement,moderate,2024-01-01T00:00:00,5.0,0.6038948856151195,3.0
u_facfd6de6a,engaged_learner,intermediate,trading,moderate,2024-01-01T00:00:00,12.0,0.624235692445356,14.0
u_857764b6cc,overconfident_beginner,beginner,retirement,conservative,2024-01-01T00:00:00,8.0,0.4390131881918248,3.0
u_ad33aaf20f,overconfident_beginner,beginner,trading,moderate,2024-01-01T00:00:00,0.0,0.0,0.0
u_b1b2a49ecc,careful_beginner,beginner,general,moderate,2024-01-01T00:00:00,5.0,0.48757851966911864,8.0
u_9c47ef0519,struggling_learner,beginner,retirement,moderate,2024-01-01T00:00:00,3.0,0.3551697271410868,4.0
u_d62b7b1482,tool_first_explorer,intermediate,general,moderate,2024-01-01T00:00:00,7.0,0.6295200695558709,7.0
u_433b3ab045,overconfident_beginner,beginner,retirement,aggressive,2024-01-01T00:00:00,3.0,0.2190023101064404,0.0
u_4d8319a2cc,careful_beginner,beginner,education,aggressive,2024-01-01T00:00:00,4.0,0.5128910346869924,7.0
u_f465cb3c35,engaged_learner,intermediate,general,moderate,2024-01-01T00:00:00,4.0,0.61386725025791,2.0
u_e751572e03,careful_beginner,beginner,general,aggressive,2024-01-01T00:00:00,5.0,0.545024010775593,8.0
u_fadc72d38d,careful_beginner,beginner,general,conservative,2024-01-01T00:00:00,7.0,0.5312776727160703,13.0
u_c1a9803e6d,struggling_learner,beginner,trading,moderate,2024-01-01T00:00:00,1.0,0.2541617378931178,3.0
u_1a9aa500f9,careful_beginner,beginner,general,moderate,2024-01-01T00:00:00,17.0,0.5185390945033896,21.0
u_3d50f80356,tool_first_explorer,intermediate,general,aggressive,2024-01-01T00:00:00,9.0,0.5903443457917813,9.0
u_a4ab6a7068,careful_beginner,beginner,trading,aggressive,2024-01-01T00:00:00,4.0,0.4419816202831313,6.0
u_ffd507e5eb,fast_advanced,advanced,general,conservative,2024-01-01T00:00:00,17.0,0.8330680219718377,1.0
u_e832bbbbb1,struggling_learner,beginner,general,moderate,2024-01-01T00:00:00,2.0,0.44252199691019883,2.0
u_7fe27ed84e,tool_first_explorer,beginner,general,moderate,2024-01-01T00:00:00,5.0,0.44981807633967913,4.0
u_f00f867137,struggling_learner,beginner,retirement,aggressive,2024-01-01T00:00:00,2.0,0.3626091849490273,3.0
u_f2f8686a0a,tool_first_explorer,intermediate,general,moderate,2024-01-01T00:00:00,19.0,0.5730415290491707,7.0
u_b771aa12c0,tool_first_explorer,intermediate,education,aggressive,2024-01-01T00:00:00,12.0,0.539985492608599,5.0
u_d7fccfacb5,fast_advanced,advanced,retirement,conservative,2024-01-01T00:00:00,15.0,0.8159287007680422,1.0
u_7081341785,careful_beginner,beginner,trading,aggressive,2024-01-01T00:00:00,8.0,0.5222913575166553,9.0
u_9b53df9e46,overconfident_beginner,beginner,trading,moderate,2024-01-01T00:00:00,2.0,0.35272091342608014,1.0
u_f662d5da0f,overconfident_beginner,beginner,trading,aggressive,2024-01-01T00:00:00,8.0,0.3171968397294345,5.0
u_8db6ed15d5,fast_advanced,advanced,education,aggressive,2024-01-01T00:00:00,4.0,0.8294917622054083,1.0
u_8f5954b1e8,engaged_learner,intermediate,general,aggressive,2024-01-01T00:00:00,8.0,0.6696192169054361,6.0
u_01a5de51a3,engaged_learner,intermediate,general,aggressive,2024-01-01T00:00:00,6.0,0.6508484940405992,7.0
u_7e41ce74e6,engaged_learner,intermediate,retirement,moderate,2024-01-01T00:00:00,20.0,0.6514296564173494,14.0
u_6de7eb6104,careful_beginner,beginner,trading,moderate,2024-01-01T00:00:00,6.0,0.5294972817750221,5.0
u_38a4415262,careful_beginner,beginner,trading,aggressive,2024-01-01T00:00:00,1.0,0.44148923935631923,2.0
u_6ba5cb6811,careful_beginner,beginner,trading,aggressive,2024-01-01T00:00:00,11.0,0.5158789934902926,18.0
u_afb9ac447b,overconfident_beginner,beginner,general,moderate,2024-01-01T00:00:00,7.0,0.29039459579648563,2.0
u_cdf4a8d8a5,tool_first_explorer,intermediate,education,aggressive,2024-01-01T00:00:00,19.0,0.5291700206829908,9.0
u_2931b6dfb1,engaged_learner,intermediate,education,aggressive,2024-01-01T00:00:00,9.0,0.6716723340840128,8.0
u_417bd04039,fast_advanced,intermediate,trading,conservative,2024-01-01T00:00:00,6.0,0.7053332152754113,1.0
u_7307e8c440,overconfident_beginner,beginner,education,conservative,2024-01-01T00:00:00,13.0,0.3612613661635384,6.0
u_2f3f6b9b1f,overconfident_beginner,beginner,retirement,moderate,2024-01-01T00:00:00,5.0,0.5926063354408496,1.0
u_947d6c307f,tool_first_explorer,intermediate,education,conservative,2024-01-01T00:00:00,1.0,0.777585847720745,0.0
u_25b3a5cfc5,engaged_learner,intermediate,education,moderate,2024-01-01T00:00:00,1.0,0.4964868562383652,2.0
u_1505384a37,overconfident_beginner,beginner,education,moderate,2024-01-01T00:00:00,6.0,0.2609546877813961,3.0
u_bb93c67281,engaged_learner,intermediate,general,aggressive,2024-01-01T00:00:00,16.0,0.6321093371093015,12.0
u_ec51d783ca,careful_beginner,beginner,general,aggressive,2024-01-01T00:00:00,4.0,0.5112891346800688,4.0
u_9b1ba46da5,tool_first_explorer,intermediate,retirement,aggressive,2024-01-01T00:00:00,8.0,0.5337208469985073,6.0
u_b89a8f8824,struggling_learner,beginner,trading,aggressive,2024-01-01T00:00:00,4.0,0.42970215620666935,9.0
u_0b90a8c59b,engaged_learner,intermediate,general,moderate,2024-01-01T00:00:00,8.0,0.6201931299775588,8.0
u_e2108ddf62,engaged_learner,intermediate,general,aggressive,2024-01-01T00:00:00,8.0,0.6685169535721384,8.0
u_4490938f65,fast_advanced,advanced,education,moderate,2024-01-01T00:00:00,10.0,0.8527859294156566,0.0
u_c151a384ce,struggling_learner,beginner,education,aggressive,2024-01-01T00:00:00,4.0,0.3960515689415506,10.0
u_7700850898,fast_advanced,advanced,retirement,aggressive,2024-01-01T00:00:00,14.0,0.8271285030196606,0.0
u_95d62a60d2,fast_advanced,intermediate,trading,moderate,2024-01-01T00:00:00,4.0,0.6846495128813499,2.0
u_f237d66518,engaged_learner,intermediate,trading,conservative,2024-01-01T00:00:00,6.0,0.5394348679126584,1.0
u_8f450ff999,fast_advanced,advanced,retirement,moderate,2024-01-01T00:00:00,8.0,0.9160999095402199,1.0
u_8f8cc059cd,fast_advanced,advanced,education,conservative,2024-01-01T00:00:00,14.0,0.8525985831126898,0.0
u_48accd6511,engaged_learner,intermediate,general,conservative,2024-01-01T00:00:00,15.0,0.571541247569692,9.0
u_181cee5b98,struggling_learner,beginner,general,conservative,2024-01-01T00:00:00,1.0,0.3817383378329294,0.0
u_6855038ee9,tool_first_explorer,intermediate,general,aggressive,2024-01-01T00:00:00,13.0,0.5684252196204165,8.0
u_f2edb04fff,struggling_learner,beginner,education,moderate,2024-01-01T00:00:00,3.0,0.3878549597732824,4.0
u_49385388da,struggling_learner,beginner,education,conservative,2024-01-01T00:00:00,3.0,0.29388934147145684,8.0
u_43b5bde316,fast_advanced,intermediate,general,conservative,2024-01-01T00:00:00,4.0,0.8390566523058167,0.0
u_1ea6f6e825,careful_beginner,beginner,trading,moderate,2024-01-01T00:00:00,10.0,0.4824846051399028,12.0
u_cca45f2832,engaged_learner,intermediate,retirement,moderate,2024-01-01T00:00:00,20.0,0.5807470445451353,20.0
u_87a53fa453,overconfident_beginner,beginner,education,moderate,2024-01-01T00:00:00,5.0,0.4148201123687189,2.0
u_3e40cd35a8,overconfident_beginner,beginner,trading,conservative,2024-01-01T00:00:00,4.0,0.3757334049829171,1.0
u_98ecb02224,overconfident_beginner,beginner,education,aggressive,2024-01-01T00:00:00,2.0,0.4054343909672832,0.0
u_d4357ef230,fast_advanced,advanced,general,aggressive,2024-01-01T00:00:00,16.0,0.8433110098214571,1.0
u_880f39336c,struggling_learner,beginner,retirement,aggressive,2024-01-01T00:00:00,2.0,0.3525320911046978,4.0
u_49fbd6aa05,careful_beginner,beginner,education,aggressive,2024-01-01T00:00:00,14.0,0.5286580371985344,25.0
u_c45e7e5a72,engaged_learner,intermediate,education,aggressive,2024-01-01T00:00:00,5.0,0.6132147145728024,7.0
u_576a122ca2,careful_beginner,beginner,education,moderate,2024-01-01T00:00:00,3.0,0.5563784802717604,7.0
u_309b713908,struggling_learner,beginner,education,conservative,2024-01-01T00:00:00,4.0,0.3951099640542878,9.0
u_4abd348845,tool_first_explorer,beginner,retirement,aggressive,2024-01-01T00:00:00,6.0,0.39907066950603176,5.0
u_57414d0862,careful_beginner,beginner,retirement,aggressive,2024-01-01T00:00:00,7.0,0.5493535815048468,11.0
u_4c671bbf2b,careful_beginner,beginner,education,moderate,2024-01-01T00:00:00,9.0,0.5549875016873054,14.0
u_b184b011e8,engaged_learner,intermediate,general,moderate,2024-01-01T00:00:00,1.0,0.5249389247305589,3.0
u_e9748d4515,struggling_learner,beginner,trading,conservative,2024-01-01T00:00:00,6.0,0.3224332105988322,16.0
u_8e17a48a8b,struggling_learner,beginner,education,conservative,2024-01-01T00:00:00,2.0,0.37769237140662937,4.0
u_c9e9b1865e,tool_first_explorer,beginner,education,conservative,2024-01-01T00:00:00,2.0,0.3128543822513149,0.0
u_252bb2af61,struggling_learner,beginner,education,conservative,2024-01-01T00:00:00,11.0,0.34676791771556903,20.0
u_bb4662416b,careful_beginner,beginner,trading,conservative,2024-01-01T00:00:00,3.0,0.6122657341276798,4.0
u_fe68416ba9,careful_beginner,beginner,retirement,conservative,2024-01-01T00:00:00,7.0,0.4498878213733919,13.0
u_9a0695b9da,engaged_learner,intermediate,retirement,aggressive,2024-01-01T00:00:00,15.0,0.6250253474758967,11.0
u_53736867c0,overconfident_beginner,beginner,education,aggressive,2024-01-01T00:00:00,10.0,0.37613727955809734,3.0
u_ad709e00c2,engaged_learner,intermediate,retirement,conservative,2024-01-01T00:00:00,7.0,0.6075029423006022,6.0
u_e2c767d96c,engaged_learner,intermediate,education,moderate,2024-01-01T00:00:00,19.0,0.613107252040424,13.0
u_f02773a986,engaged_learner,intermediate,general,aggressive,2024-01-01T00:00:00,12.0,0.6579366867805257,17.0
u_2d03cd0dff,careful_beginner,beginner,education,conservative,2024-01-01T00:00:00,10.0,0.5034609887552375,16.0
u_8811cd1baa,careful_beginner,beginner,education,conservative,2024-01-01T00:00:00,10.0,0.46606360055453905,14.0
u_82fb22f88c,overconfident_beginner,beginner,general,moderate,2024-01-01T00:00:00,2.0,0.21796865434955048,0.0
u_e8a2a7cb9f,engaged_learner,intermediate,trading,moderate,2024-01-01T00:00:00,13.0,0.6168381633115039,14.0
u_c611c9c5ad,engaged_learner,intermediate,education,moderate,2024-01-01T00:00:00,7.0,0.579933346735989,8.0
u_09e2ff5ccf,overconfident_beginner,beginner,trading,aggressive,2024-01-01T00:00:00,6.0,0.32031522185844313,2.0
u_3357fc034e,engaged_learner,intermediate,trading,moderate,2024-01-01T00:00:00,7.0,0.6503567508985187,10.0
u_bb4226560d,overconfident_beginner,beginner,education,aggressive,2024-01-01T00:00:00,4.0,0.3640953877892644,0.0
u_49d2491551,tool_first_explorer,intermediate,retirement,conservative,2024-01-01T00:00:00,5.0,0.48073146551155954,4.0
u_804517b66d,careful_beginner,beginner,retirement,aggressive,2024-01-01T00:00:00,11.0,0.5533259662090284,18.0
u_89b620a832,engaged_learner,intermediate,education,moderate,2024-01-01T00:00:00,16.0,0.6361877887935268,9.0
u_2e23ecf4aa,tool_first_explorer,beginner,education,conservative,2024-01-01T00:00:00,0.0,0.0,0.0
u_8e05045baf,engaged_learner,intermediate,education,aggressive,2024-01-01T00:00:00,1.0,0.721766245036342,0.0
u_f241dd548f,engaged_learner,beginner,education,aggressive,2024-01-01T00:00:00,12.0,0.6106571870996305,12.0
u_332a0a43f9,struggling_learner,beginner,education,moderate,2024-01-01T00:00:00,3.0,0.328344545796413,7.0
u_69911525ce,tool_first_explorer,intermediate,trading,aggressive,2024-01-01T00:00:00,3.0,0.7259936075189235,1.0
u_f11f4795d9,careful_beginner,beginner,general,moderate,2024-01-01T00:00:00,15.0,0.5150427096711365,21.0
u_96591613fd,overconfident_beginner,beginner,general,conservative,2024-01-01T00:00:00,2.0,0.5392696626918061,2.0
u_665a69129f,engaged_learner,intermediate,general,moderate,2024-01-01T00:00:00,20.0,0.6619869066196861,19.0
u_1a1ff08804,engaged_learner,intermediate,retirement,conservative,2024-01-01T00:00:00,17.0,0.660580936961723,18.0
u_105af3ea6e,engaged_learner,intermediate,retirement,moderate,2024-01-01T00:00:00,2.0,0.7677415776200598,0.0
u_03f1425aae,careful_beginner,beginner,education,moderate,2024-01-01T00:00:00,9.0,0.5276005125705447,14.0
u_6e74e45f15,tool_first_explorer,beginner,retirement,conservative,2024-01-01T00:00:00,5.0,0.6201722474890838,3.0
u_0aa9888d7e,tool_first_explorer,intermediate,general,conservative,2024-01-01T00:00:00,13.0,0.6388551635637396,2.0
u_c7c8c65386,engaged_learner,intermediate,education,moderate,2024-01-01T00:00:00,2.0,0.6300480226963809,2.0
u_dfe2f092fc,careful_beginner,beginner,education,aggressive,2024-01-01T00:00:00,5.0,0.565467781871927,7.0
u_c3d11e1524,engaged_learner,intermediate,education,conservative,2024-01-01T00:00:00,19.0,0.5926872058108357,17.0
u_ad8495db28,engaged_learner,intermediate,education,aggressive,2024-01-01T00:00:00,15.0,0.6552683313413568,15.0
u_27dc2d7f1f,struggling_learner,beginner,trading,moderate,2024-01-01T00:00:00,7.0,0.3488079056945374,17.0
u_545be1606a,struggling_learner,beginner,trading,moderate,2024-01-01T00:00:00,8.0,0.3682360721720956,17.0
u_2f300be990,overconfident_beginner,beginner,education,aggressive,2024-01-01T00:00:00,4.0,0.3434376949582287,0.0
u_82b0290f85,struggling_learner,beginner,retirement,conservative,2024-01-01T00:00:00,2.0,0.39753482952629465,4.0
u_a8ff425d50,fast_advanced,advanced,retirement,conservative,2024-01-01T00:00:00,3.0,0.867142211890857,0.0
u_e2036e4188,struggling_learner,beginner,general,conservative,2024-01-01T00:00:00,3.0,0.31758716341246085,7.0
u_e861709fa5,careful_beginner,beginner,trading,conservative,2024-01-01T00:00:00,11.0,0.47504713446202795,16.0
u_24fb5940d1,overconfident_beginner,beginner,general,conservative,2024-01-01T00:00:00,3.0,0.2520083472522381,0.0
u_a4ce6eee5a,struggling_learner,beginner,trading,conservative,2024-01-01T00:00:00,1.0,0.07452653911445745,1.0
u_a1ae8108e4,overconfident_beginner,beginner,trading,conservative,2024-01-01T00:00:00,6.0,0.3540810452272267,4.0
u_2a977633cc,overconfident_beginner,beginner,general,moderate,2024-01-01T00:00:00,1.0,0.20282747489560998,1.0
u_b0c564af1a,careful_beginner,beginner,trading,aggressive,2024-01-01T00:00:00,3.0,0.5458416452906077,3.0
u_44233b9619,tool_first_explorer,intermediate,general,moderate,2024-01-01T00:00:00,6.0,0.4632324751733086,2.0
u_2a424ef22d,struggling_learner,beginner,trading,moderate,2024-01-01T00:00:00,3.0,0.4522290520437801,7.0
u_178bc04243,careful_beginner,beginner,retirement,moderate,2024-01-01T00:00:00,7.0,0.5020460388782394,10.0
u_296f485b5e,overconfident_beginner,beginner,trading,aggressive,2024-01-01T00:00:00,5.0,0.25403627220625985,3.0
u_944888378f,fast_advanced,advanced,general,moderate,2024-01-01T00:00:00,4.0,0.8080900763922927,0.0
u_a50deaa14d,careful_beginner,beginner,education,aggressive,2024-01-01T00:00:00,2.0,0.5453426172750361,4.0
u_31cf8d7ad3,overconfident_beginner,beginner,general,aggressive,2024-01-01T00:00:00,3.0,0.49569837042054027,1.0
u_b888e12eca,engaged_learner,intermediate,trading,aggressive,2024-01-01T00:00:00,16.0,0.621396442738007,13.0
u_2a564f8562,engaged_learner,intermediate,retirement,conservative,2024-01-01T00:00:00,2.0,0.6456659894882826,4.0
u_7a8d5a87bb,engaged_learner,intermediate,retirement,aggressive,2024-01-01T00:00:00,10.0,0.6197302018297195,10.0
u_28f623c713,careful_beginner,beginner,trading,aggressive,2024-01-01T00:00:00,8.0,0.4693000493462442,8.0
u_28015a91d9,engaged_learner,intermediate,education,aggressive,2024-01-01T00:00:00,8.0,0.6247642918886326,8.0
u_d1f787d45e,engaged_learner,intermediate,trading,moderate,2024-01-01T00:00:00,16.0,0.6130381171306708,15.0
u_c7e4d24a59,careful_beginner,beginner,retirement,moderate,2024-01-01T00:00:00,5.0,0.5373378273508785,6.0
u_cf1c4512e4,overconfident_beginner,beginner,retirement,moderate,2024-01-01T00:00:00,11.0,0.4329325129678652,1.0
u_8ea1b71011,careful_beginner,beginner,trading,moderate,2024-01-01T00:00:00,5.0,0.46114354371678346,9.0
u_4379dba0b0,tool_first_explorer,intermediate,education,aggressive,2024-01-01T00:00:00,5.0,0.512711813937127,4.0
u_156bee8dee,struggling_learner,beginner,education,conservative,2024-01-01T00:00:00,1.0,0.28396602412680505,3.0
u_f6cf876c18,engaged_learner,intermediate,education,conservative,2024-01-01T00:00:00,10.0,0.5873464982514044,8.0
u_7d1ce2beef,overconfident_beginner,beginner,education,aggressive,2024-01-01T00:00:00,3.0,0.5010514910513352,0.0
u_176dbedd79,engaged_learner,intermediate,retirement,conservative,2024-01-01T00:00:00,19.0,0.5969678673034722,24.0
u_c69b1a45bf,engaged_learner,intermediate,trading,conservative,2024-01-01T00:00:00,3.0,0.6267291104937477,2.0
u_82ec512fd1,struggling_learner,beginner,general,aggressive,2024-01-01T00:00:00,9.0,0.3584228477716832,18.0
u_9eb02c45fa,overconfident_beginner,beginner,general,moderate,2024-01-01T00:00:00,5.0,0.42897863749121384,2.0
u_a1a2afda61,overconfident_beginner,beginner,retirement,moderate,2024-01-01T00:00:00,2.0,0.22264815050634873,0.0
u_7bcc952bc7,engaged_learner,intermediate,general,moderate,2024-01-01T00:00:00,9.0,0.6306752635807218,10.0
u_8e1aefa87b,engaged_learner,intermediate,trading,moderate,2024-01-01T00:00:00,9.0,0.6824481668557929,9.0
u_b247376e30,fast_advanced,advanced,retirement,moderate,2024-01-01T00:00:00,14.0,0.7611117425379543,3.0
u_b509213d97,fast_advanced,advanced,trading,moderate,2024-01-01T00:00:00,14.0,0.8518873363600863,1.0
u_b0403cc664,tool_first_explorer,intermediate,trading,aggressive,2024-01-01T00:00:00,8.0,0.5079519928252842,9.0
u_330ce47ed6,struggling_learner,beginner,trading,moderate,2024-01-01T00:00:00,6.0,0.26139932712432923,14.0
u_9812385ade,careful_beginner,beginner,general,conservative,2024-01-01T00:00:00,9.0,0.5618392794336943,9.0
u_978bd9e970,struggling_learner,beginner,trading,aggressive,2024-01-01T00:00:00,2.0,0.297711587743709,6.0
u_235f874cae,overconfident_beginner,beginner,retirement,conservative,2024-01-01T00:00:00,1.0,0.13395634478334167,0.0
u_c06104cfee,fast_advanced,advanced,education,moderate,2024-01-01T00:00:00,6.0,0.839868232565824,0.0
u_33f763d417,fast_advanced,advanced,education,aggressive,2024-01-01T00:00:00,16.0,0.7688665962075512,6.0
u_23c670b6fa,engaged_learner,intermediate,trading,aggressive,2024-01-01T00:00:00,8.0,0.6055629584703014,10.0
u_48ab4cfebc,careful_beginner,beginner,general,aggressive,2024-01-01T00:00:00,6.0,0.5605568140004792,8.0
u_ab04b79b7a,fast_advanced,advanced,education,conservative,2024-01-01T00:00:00,15.0,0.8200869269469886,0.0
u_35ee39a44d,tool_first_explorer,intermediate,retirement,moderate,2024-01-01T00:00:00,5.0,0.6180541060770937,2.0
u_aa572a3ffb,overconfident_beginner,beginner,general,aggressive,2024-01-01T00:00:00,6.0,0.3917200052404532,2.0
u_32076358f5,careful_beginner,beginner,retirement,aggressive,2024-01-01T00:00:00,5.0,0.5362722807721364,9.0
u_4d3a4473cb,overconfident_beginner,beginner,education,moderate,2024-01-01T00:00:00,7.0,0.3753688116781361,1.0
u_1abe9936b0,struggling_learner,beginner,trading,aggressive,2024-01-01T00:00:00,2.0,0.39566846603375083,4.0
u_1075972e47,tool_first_explorer,beginner,education,conservative,2024-01-01T00:00:00,6.0,0.4380126791285286,2.0
u_4963fcb390,overconfident_beginner,beginner,general,conservative,2024-01-01T00:00:00,3.0,0.22949876366696617,0.0
u_1137b667ed,overconfident_beginner,beginner,trading,conservative,2024-01-01T00:00:00,8.0,0.33566716839815924,0.0
u_4296e2191b,fast_advanced,advanced,trading,aggressive,2024-01-01T00:00:00,16.0,0.8256820159674068,0.0
u_04c1cdf5f1,tool_first_explorer,beginner,education,conservative,2024-01-01T00:00:00,1.0,0.19190786377963734,0.0
u_a8fdebea54,careful_beginner,beginner,education,moderate,2024-01-01T00:00:00,4.0,0.4251984965590267,3.0
u_ff8cb60a6b,fast_advanced,advanced,general,conservative,2024-01-01T00:00:00,6.0,0.8420171471825991,0.0
u_500d878b6f,overconfident_beginner,beginner,education,moderate,2024-01-01T00:00:00,2.0,0.278855834990783,0.0
u_7819b4e30d,tool_first_explorer,beginner,retirement,conservative,2024-01-01T00:00:00,9.0,0.3827036606711731,0.0
u_fb1babc451,careful_beginner,beginner,general,moderate,2024-01-01T00:00:00,6.0,0.5533985906969525,10.0
u_417e68cf03,tool_first_explorer,beginner,education,aggressive,2024-01-01T00:00:00,4.0,0.6273679086111642,2.0
u_021b3b1fbc,tool_first_explorer,beginner,trading,aggressive,2024-01-01T00:00:00,8.0,0.4116911976853339,6.0
u_9fa870f83b,fast_advanced,advanced,general,aggressive,2024-01-01T00:00:00,14.0,0.7671190875955093,2.0
u_b404ce7738,careful_beginner,beginner,general,aggressive,2024-01-01T00:00:00,13.0,0.5442658889816991,16.0
u_a4a2a93913,fast_advanced,advanced,trading,moderate,2024-01-01T00:00:00,14.0,0.7987501835272677,2.0
u_b143583198,tool_first_explorer,beginner,trading,moderate,2024-01-01T00:00:00,5.0,0.5218976974250407,3.0
u_eec348a89e,struggling_learner,beginner,trading,conservative,2024-01-01T00:00:00,9.0,0.31420123198696565,22.0
u_71d24e36bc,careful_beginner,beginner,retirement,aggressive,2024-01-01T00:00:00,8.0,0.44031411577339696,9.0
u_f505fbdbac,fast_advanced,advanced,retirement,aggressive,2024-01-01T00:00:00,14.0,0.7861166281570964,1.0
u_931b2a92c9,overconfident_beginner,beginner,general,moderate,2024-01-01T00:00:00,5.0,0.42746639675471515,0.0
u_4252896059,engaged_learner,intermediate,retirement,moderate,2024-01-01T00:00:00,10.0,0.5813491735764228,7.0
u_68db225994,struggling_learner,beginner,education,moderate,2024-01-01T00:00:00,7.0,0.41099799550924504,18.0
u_45ca24508b,engaged_learner,intermediate,general,conservative,2024-01-01T00:00:00,16.0,0.6241391841649434,16.0
u_66e2f77f4d,struggling_learner,beginner,general,conservative,2024-01-01T00:00:00,1.0,0.21543207306489975,2.0
u_9fa187be2c,tool_first_explorer,intermediate,trading,conservative,2024-01-01T00:00:00,11.0,0.5634869717439346,8.0
u_dfc8c98095,engaged_learner,intermediate,retirement,moderate,2024-01-01T00:00:00,10.0,0.61623372099132,7.0
u_9b92dc0158,engaged_learner,intermediate,trading,aggressive,2024-01-01T00:00:00,1.0,0.5907965287751951,1.0
u_02115fcd30,fast_advanced,advanced,education,conservative,2024-01-01T00:00:00,15.0,0.8247383836185532,1.0
u_eba2a3ca53,overconfident_beginner,beginner,trading,aggressive,2024-01-01T00:00:00,3.0,0.36155178488686046,0.0
u_7e766ab15b,careful_beginner,beginner,retirement,aggressive,2024-01-01T00:00:00,1.0,0.5925683879573063,2.0
u_2f85d993cf,tool_first_explorer,intermediate,trading,conservative,2024-01-01T00:00:00,20.0,0.6356158071145914,7.0
u_1fb85ea2ab,tool_first_explorer,intermediate,trading,moderate,2024-01-01T00:00:00,15.0,0.5803271213029823,8.0
u_8038cbb6a5,struggling_learner,beginner,education,conservative,2024-01-01T00:00:00,1.0,0.4857397722730619,3.0
u_856b055894,engaged_learner,intermediate,general,conservative,2024-01-01T00:00:00,6.0,0.6465207071322465,6.0
u_f33a7a22f9,struggling_learner,beginner,education,aggressive,2024-01-01T00:00:00,2.0,0.4009180691907442,5.0
u_3711c89306,struggling_learner,beginner,trading,moderate,2024-01-01T00:00:00,1.0,0.4419049075343942,1.0
u_fecd94988a,struggling_learner,beginner,trading,moderate,2024-01-01T00:00:00,6.0,0.28831276602985545,9.0
u_9b887970c9,tool_first_explorer,intermediate,trading,moderate,2024-01-01T00:00:00,3.0,0.5180371391813823,0.0
u_55c3849d5e,engaged_learner,intermediate,education,aggressive,2024-01-01T00:00:00,3.0,0.6632132327062101,3.0
u_08ad476d25,careful_beginner,beginner,retirement,moderate,2024-01-01T00:00:00,2.0,0.4202463496964745,5.0
u_730986a25d,fast_advanced,advanced,education,moderate,2024-01-01T00:00:00,3.0,0.8540543935705633,1.0
u_ddedb0bd57,engaged_learner,intermediate,general,aggressive,2024-01-01T00:00:00,12.0,0.5543345899613911,13.0
u_e892fa9850,tool_first_explorer,beginner,trading,moderate,2024-01-01T00:00:00,4.0,0.47639875358183276,0.0
u_81765f9959,engaged_learner,intermediate,retirement,aggressive,2024-01-01T00:00:00,9.0,0.6334209409541269,5.0
u_77fd71dc90,careful_beginner,beginner,trading,aggressive,2024-01-01T00:00:00,8.0,0.5813426656092053,13.0
u_c83829a52a,engaged_learner,intermediate,general,conservative,2024-01-01T00:00:00,7.0,0.629113795427211,5.0
u_e60d8b0d55,careful_beginner,beginner,retirement,aggressive,2024-01-01T00:00:00,9.0,0.44159510654852174,13.0
u_f368715b9b,overconfident_beginner,beginner,retirement,conservative,2024-01-01T00:00:00,2.0,0.4686946543205037,0.0
u_e12db59b5f,overconfident_beginner,beginner,general,moderate,2024-01-01T00:00:00,1.0,0.3256986077971586,0.0
